!-------------------------------------------------------------------
! Pressure drop file for Pipe segment 1
!-------------------------------------------------------------------
! The following correlations are supported:
!
! ALIAS     FULL NAME
! -----     ---------
!
! BB73      Beggs and Brill. 1973. "A Study of Two-Phase Flow in Inclined Pipes"
! TABLE     3D interpolation of a pressure drop table
!
!-------------------------------------------------------------------

CORRELATION TABLE 

!qg		qo	qw	dp
!1000m³/d	m³/d	m³/d	kgf/cm²
200	900	750	14.93374108
200	900	825	15.37206932
200	900	900	15.80020387
200	900	975	16.23853211
200	900	1050	16.65647299
200	900	1125	17.08460754
200	900	1200	17.50254842
200	900	1275	17.91029562
200	900	1350	18.32823649
200	900	1425	18.73598369
200	900	1500	19.14373089
200	900	1575	19.71457696
200	900	1650	19.88786952
200	900	1725	20.48929664
200	900	1800	20.88685015
200	900	1875	21.28440367
200	900	1950	21.68195719
200	900	2025	22.0795107
200	900	2100	22.47706422
200	900	2175	22.87461774
200	900	2250	23.26197757
200	975	75	11.45769623
200	975	150	11.82466871
200	975	225	12.54841998
200	975	300	12.73190622
200	975	375	13.13965341
200	975	450	13.58817533
200	975	525	14.01630989
200	975	600	14.44444444
200	975	675	14.88277268
200	975	750	15.31090724
200	975	825	15.74923547
200	975	900	16.17737003
200	975	975	16.59531091
200	975	1050	17.02344546
200	975	1125	17.44138634
200	975	1200	17.84913354
200	975	1275	18.26707441
200	975	1350	18.67482161
200	975	1425	19.08256881
200	975	1500	19.65341488
200	975	1575	19.82670744
200	975	1650	20.22426096
200	975	1725	20.82568807
200	975	1800	21.22324159
200	975	1875	21.62079511
200	975	1950	22.01834862
200	975	2025	22.41590214
200	975	2100	22.80326198
200	975	2175	23.20081549
200	975	2250	23.58817533
200	1050	75	11.81447503
200	1050	150	12.27319062
200	1050	225	12.57900102
200	1050	300	13.11926606
200	1050	375	13.54740061
200	1050	450	13.96534149
200	1050	525	14.39347604
200	1050	600	14.8216106
200	1050	675	15.25993884
200	1050	750	15.68807339
200	1050	825	16.11620795
200	1050	900	16.54434251
200	1050	975	16.96228338
200	1050	1050	17.38022426
200	1050	1125	17.78797146
200	1050	1200	18.20591233
200	1050	1275	18.61365953
200	1050	1350	19.02140673
200	1050	1425	19.5922528
200	1050	1500	19.85728848
200	1050	1575	20.16309888
200	1050	1650	20.76452599
200	1050	1725	21.16207951
200	1050	1800	21.55963303
200	1050	1875	21.95718654
200	1050	1950	22.34454638
200	1050	2025	22.7420999
200	1050	2100	23.12945973
200	1050	2175	23.52701325
200	1050	2250	23.91437309
200	1125	75	12.16106014
200	1125	150	12.87461774
200	1125	225	13.08868502
200	1125	300	13.50662589
200	1125	375	13.92456677
200	1125	450	14.34250765
200	1125	525	14.7706422
200	1125	600	15.19877676
200	1125	675	15.63710499
200	1125	750	16.05504587
200	1125	825	16.48318043
200	1125	900	16.9011213
200	1125	975	17.31906218
200	1125	1050	17.73700306
200	1125	1125	18.14475025
200	1125	1200	18.55249745
200	1125	1275	18.96024465
200	1125	1350	19.53109072
200	1125	1425	19.70438328
200	1125	1500	20.1019368
200	1125	1575	20.69317023
200	1125	1650	21.10091743
200	1125	1725	21.49847095
200	1125	1800	21.88583078
200	1125	1875	22.2833843
200	1125	1950	22.68093782
200	1125	2025	23.06829766
200	1125	2100	23.45565749
200	1125	2175	23.84301733
200	1125	2250	24.24057085
200	1200	75	12.52803262
200	1200	150	13.05810398
200	1200	225	13.46585117
200	1200	300	13.88379205
200	1200	375	14.29153925
200	1200	450	14.7196738
200	1200	525	15.14780836
200	1200	600	15.57594292
200	1200	675	16.00407747
200	1200	750	16.42201835
200	1200	825	16.83995923
200	1200	900	17.2579001
200	1200	975	17.67584098
200	1200	1050	18.08358818
200	1200	1125	18.49133537
200	1200	1200	18.89908257
200	1200	1275	19.46992864
200	1200	1350	19.86748216
200	1200	1425	20.04077472
200	1200	1500	20.63200815
200	1200	1575	21.02956167
200	1200	1650	21.42711519
200	1200	1725	21.82466871
200	1200	1800	22.22222222
200	1200	1875	22.60958206
200	1200	1950	23.00713558
200	1200	2025	23.39449541
200	1200	2100	23.78185525
200	1200	2175	24.16921509
200	1200	2250	24.55657492
200	1275	75	13.02752294
200	1275	150	13.43527013
200	1275	225	13.84301733
200	1275	300	14.25076453
200	1275	375	14.67889908
200	1275	450	15.09683996
200	1275	525	15.52497452
200	1275	600	15.95310907
200	1275	675	16.37104995
200	1275	750	16.78899083
200	1275	825	17.2069317
200	1275	900	17.6146789
200	1275	975	18.0224261
200	1275	1050	18.43017329
200	1275	1125	18.83792049
200	1275	1200	19.40876656
200	1275	1275	19.80632008
200	1275	1350	19.97961264
200	1275	1425	20.57084608
200	1275	1500	20.96839959
200	1275	1575	21.36595311
200	1275	1650	21.76350663
200	1275	1725	22.16106014
200	1275	1800	22.54841998
200	1275	1875	22.93577982
200	1275	1950	23.33333333
200	1275	2025	23.72069317
200	1275	2100	24.10805301
200	1275	2175	24.49541284
200	1275	2250	24.88277268
200	1350	75	13.40468909
200	1350	150	13.81243629
200	1350	225	14.20998981
200	1350	300	14.62793068
200	1350	375	15.05606524
200	1350	450	15.47400612
200	1350	525	15.89194699
200	1350	600	16.30988787
200	1350	675	16.72782875
200	1350	750	17.14576962
200	1350	825	17.55351682
200	1350	900	17.96126402
200	1350	975	18.36901121
200	1350	1050	18.77675841
200	1350	1125	19.34760449
200	1350	1200	19.745158
200	1350	1275	19.91845056
200	1350	1350	20.509684
200	1350	1425	20.90723751
200	1350	1500	21.30479103
200	1350	1575	21.70234455
200	1350	1650	22.08970438
200	1350	1725	22.4872579
200	1350	1800	22.87461774
200	1350	1875	23.26197757
200	1350	1950	23.64933741
200	1350	2025	24.03669725
200	1350	2100	24.42405708
200	1350	2175	24.81141692
200	1350	2250	25.19877676
200	1425	75	13.78185525
200	1425	150	14.17940877
200	1425	225	14.58715596
200	1425	300	15.00509684
200	1425	375	15.42303772
200	1425	450	15.84097859
200	1425	525	16.25891947
200	1425	600	16.67686035
200	1425	675	17.08460754
200	1425	750	17.50254842
200	1425	825	17.91029562
200	1425	900	18.31804281
200	1425	975	18.71559633
200	1425	1050	19.11314985
200	1425	1125	19.68399592
200	1425	1200	19.85728848
200	1425	1275	20.3058104
200	1425	1350	20.84607543
200	1425	1425	21.24362895
200	1425	1500	21.64118247
200	1425	1575	22.0285423
200	1425	1650	22.42609582
200	1425	1725	22.81345566
200	1425	1800	23.20081549
200	1425	1875	23.58817533
200	1425	1950	23.97553517
200	1425	2025	24.36289501
200	1425	2100	24.75025484
200	1425	2175	25.127421
200	1425	2250	25.51478084
200	1500	75	14.14882773
200	1500	150	14.54638124
200	1500	225	14.96432212
200	1500	300	15.382263
200	1500	375	15.79001019
200	1500	450	16.20795107
200	1500	525	16.62589195
200	1500	600	17.03363914
200	1500	675	17.44138634
200	1500	750	17.84913354
200	1500	825	18.25688073
200	1500	900	18.65443425
200	1500	975	19.06218145
200	1500	1050	19.63302752
200	1500	1125	19.7961264
200	1500	1200	20.43832824
200	1500	1275	20.78491335
200	1500	1350	21.18246687
200	1500	1425	21.58002039
200	1500	1500	21.96738022
200	1500	1575	22.35474006
200	1500	1650	22.75229358
200	1500	1725	23.13965341
200	1500	1800	23.52701325
200	1500	1875	23.91437309
200	1500	1950	24.30173293
200	1500	2025	24.67889908
200	1500	2100	25.06625892
200	1500	2175	25.45361876
200	1500	2250	25.83078491
200	1575	75	14.5158002
200	1575	150	14.9235474
200	1575	225	15.3312946
200	1575	300	15.74923547
200	1575	375	16.15698267
200	1575	450	16.57492355
200	1575	525	16.98267074
200	1575	600	17.39041794
200	1575	675	17.79816514
200	1575	750	18.19571865
200	1575	825	18.60346585
200	1575	900	19.00101937
200	1575	975	19.57186544
200	1575	1050	19.73496432
200	1575	1125	20.13251784
200	1575	1200	20.72375127
200	1575	1275	21.12130479
200	1575	1350	21.50866463
200	1575	1425	21.90621814
200	1575	1500	22.29357798
200	1575	1575	22.6911315
200	1575	1650	23.07849134
200	1575	1725	23.46585117
200	1575	1800	23.85321101
200	1575	1875	24.23037717
200	1575	1950	24.617737
200	1575	2025	25.00509684
200	1575	2100	25.382263
200	1575	2175	25.76962283
200	1575	2250	26.14678899
200	1650	75	14.88277268
200	1650	150	15.29051988
200	1650	225	15.69826707
200	1650	300	16.11620795
200	1650	375	16.52395515
200	1650	450	16.93170234
200	1650	525	17.33944954
200	1650	600	17.73700306
200	1650	675	18.14475025
200	1650	750	18.54230377
200	1650	825	18.93985729
200	1650	900	19.51070336
200	1650	975	19.67380224
200	1650	1050	20.07135576
200	1650	1125	20.66258919
200	1650	1200	21.06014271
200	1650	1275	21.44750255
200	1650	1350	21.84505607
200	1650	1425	22.2324159
200	1650	1500	22.61977574
200	1650	1575	23.01732926
200	1650	1650	23.39449541
200	1650	1725	23.78185525
200	1650	1800	24.16921509
200	1650	1875	24.55657492
200	1650	1950	24.93374108
200	1650	2025	25.32110092
200	1650	2100	25.69826707
200	1650	2175	26.08562691
200	1650	2250	26.46279307
200	1725	75	15.25993884
200	1725	150	15.65749235
200	1725	225	16.06523955
200	1725	300	16.47298675
200	1725	375	16.88073394
200	1725	450	17.28848114
200	1725	525	17.68603466
200	1725	600	18.08358818
200	1725	675	18.49133537
200	1725	750	18.88888889
200	1725	825	19.44954128
200	1725	900	19.62283384
200	1725	975	20.01019368
200	1725	1050	20.60142712
200	1725	1125	20.99898063
200	1725	1200	21.38634047
200	1725	1275	21.78389399
200	1725	1350	22.17125382
200	1725	1425	22.55861366
200	1725	1500	22.9459735
200	1725	1575	23.33333333
200	1725	1650	23.72069317
200	1725	1725	24.10805301
200	1725	1800	24.49541284
200	1725	1875	24.872579
200	1725	1950	25.25993884
200	1725	2025	25.63710499
200	1725	2100	26.01427115
200	1725	2175	26.40163099
200	1725	2250	26.77879715
200	1800	75	15.62691131
200	1800	150	16.02446483
200	1800	225	16.43221203
200	1800	300	16.82976555
200	1800	375	17.23751274
200	1800	450	17.63506626
200	1800	525	18.03261978
200	1800	600	18.43017329
200	1800	675	18.82772681
200	1800	750	19.39857288
200	1800	825	19.78593272
200	1800	900	19.9490316
200	1800	975	20.54026504
200	1800	1050	20.93781855
200	1800	1125	21.33537207
200	1800	1200	21.72273191
200	1800	1275	22.11009174
200	1800	1350	22.49745158
200	1800	1425	22.88481142
200	1800	1500	23.27217125
200	1800	1575	23.65953109
200	1800	1650	24.04689093
200	1800	1725	24.42405708
200	1800	1800	24.81141692
200	1800	1875	25.18858308
200	1800	1950	25.57594292
200	1800	2025	25.95310907
200	1800	2100	26.33027523
200	1800	2175	26.70744139
200	1800	2250	27.09480122
200	1875	75	15.98369011
200	1875	150	16.38124363
200	1875	225	16.78899083
200	1875	300	17.18654434
200	1875	375	17.58409786
200	1875	450	17.98165138
200	1875	525	18.37920489
200	1875	600	18.77675841
200	1875	675	19.33741081
200	1875	750	19.73496432
200	1875	825	19.8980632
200	1875	900	20.48929664
200	1875	975	20.87665647
200	1875	1050	21.27420999
200	1875	1125	21.66156983
200	1875	1200	22.04892966
200	1875	1275	22.4362895
200	1875	1350	22.82364934
200	1875	1425	23.21100917
200	1875	1500	23.59836901
200	1875	1575	23.98572885
200	1875	1650	24.36289501
200	1875	1725	24.75025484
200	1875	1800	25.127421
200	1875	1875	25.50458716
200	1875	1950	25.89194699
200	1875	2025	26.26911315
200	1875	2100	26.64627931
200	1875	2175	27.02344546
200	1875	2250	27.40061162
200	1950	75	16.34046891
200	1950	150	16.73802243
200	1950	225	17.13557594
200	1950	300	17.53312946
200	1950	375	17.93068298
200	1950	450	18.32823649
200	1950	525	18.72579001
200	1950	600	19.11314985
200	1950	675	19.67380224
200	1950	750	19.83690112
200	1950	825	20.42813456
200	1950	900	20.81549439
200	1950	975	21.21304791
200	1950	1050	21.60040775
200	1950	1125	21.98776758
200	1950	1200	22.37512742
200	1950	1275	22.76248726
200	1950	1350	23.14984709
200	1950	1425	23.53720693
200	1950	1500	23.91437309
200	1950	1575	24.30173293
200	1950	1650	24.67889908
200	1950	1725	25.06625892
200	1950	1800	25.44342508
200	1950	1875	25.82059123
200	1950	1950	26.20795107
200	1950	2025	26.58511723
200	1950	2100	26.96228338
200	1950	2175	27.33944954
200	1950	2250	27.7166157
200	2025	75	16.69724771
200	2025	150	17.09480122
200	2025	225	17.48216106
200	2025	300	17.87971458
200	2025	375	18.27726809
200	2025	450	18.66462793
200	2025	525	19.06218145
200	2025	600	19.62283384
200	2025	675	19.78593272
200	2025	750	20.36697248
200	2025	825	20.76452599
200	2025	900	21.15188583
200	2025	975	21.53924567
200	2025	1050	21.9266055
200	2025	1125	22.31396534
200	2025	1200	22.70132518
200	2025	1275	23.08868502
200	2025	1350	23.47604485
200	2025	1425	23.85321101
200	2025	1500	24.24057085
200	2025	1575	24.617737
200	2025	1650	25.00509684
200	2025	1725	25.382263
200	2025	1800	25.75942915
200	2025	1875	26.13659531
200	2025	1950	26.51376147
200	2025	2025	26.89092762
200	2025	2100	27.26809378
200	2025	2175	27.64525994
200	2025	2250	28.0224261
200	2100	75	17.0540265
200	2100	150	17.44138634
200	2100	225	17.82874618
200	2100	300	18.22629969
200	2100	375	18.61365953
200	2100	450	19.00101937
200	2100	525	19.57186544
200	2100	600	19.72477064
200	2100	675	20.11213048
200	2100	750	20.70336391
200	2100	825	21.09072375
200	2100	900	21.47808359
200	2100	975	21.86544343
200	2100	1050	22.25280326
200	2100	1125	22.6401631
200	2100	1200	23.02752294
200	2100	1275	23.41488277
200	2100	1350	23.79204893
200	2100	1425	24.17940877
200	2100	1500	24.55657492
200	2100	1575	24.93374108
200	2100	1650	25.32110092
200	2100	1725	25.69826707
200	2100	1800	26.07543323
200	2100	1875	26.45259939
200	2100	1950	26.82976555
200	2100	2025	27.2069317
200	2100	2100	27.58409786
200	2100	2175	27.96126402
200	2100	2250	28.33843017
200	2175	75	17.40061162
200	2175	150	17.78797146
200	2175	225	18.17533129
200	2175	300	18.56269113
200	2175	375	18.95005097
200	2175	450	19.51070336
200	2175	525	19.67380224
200	2175	600	20.06116208
200	2175	675	20.64220183
200	2175	750	21.03975535
200	2175	825	21.42711519
200	2175	900	21.81447503
200	2175	975	22.20183486
200	2175	1050	22.57900102
200	2175	1125	22.96636086
200	2175	1200	23.35372069
200	2175	1275	23.73088685
200	2175	1350	24.11824669
200	2175	1425	24.49541284
200	2175	1500	24.872579
200	2175	1575	25.24974516
200	2175	1650	25.63710499
200	2175	1725	26.01427115
200	2175	1800	26.39143731
200	2175	1875	26.76860347
200	2175	1950	27.14576962
200	2175	2025	27.52293578
200	2175	2100	27.88990826
200	2175	2175	28.26707441
200	2175	2250	28.64424057
200	2250	75	17.74719674
200	2250	150	18.13455657
200	2250	225	18.52191641
200	2250	300	18.89908257
200	2250	375	19.45973496
200	2250	450	19.61264016
200	2250	525	20
200	2250	600	20.59123344
200	2250	675	20.97859327
200	2250	750	21.36595311
200	2250	825	21.75331295
200	2250	900	22.14067278
200	2250	975	22.51783894
200	2250	1050	22.90519878
200	2250	1125	23.29255861
200	2250	1200	23.66972477
200	2250	1275	24.04689093
200	2250	1350	24.43425076
200	2250	1425	24.81141692
200	2250	1500	25.18858308
200	2250	1575	25.56574924
200	2250	1650	25.94291539
200	2250	1725	26.32008155
200	2250	1800	26.69724771
200	2250	1875	27.07441386
200	2250	1950	27.45158002
200	2250	2025	27.82874618
200	2250	2100	28.20591233
200	2250	2175	28.57288481
200	2250	2250	28.95005097
240	75	75	2.161060143
240	75	150	2.191641182
240	75	225	2.222222222
240	75	300	16.67686035
240	75	375	17.80835882
240	75	450	19.07237513
240	75	525	19.82670744
240	75	600	18.18552497
240	75	675	16.72782875
240	75	750	14.67889908
240	75	825	12.30377166
240	75	900	12.29357798
240	75	975	12.82364934
240	75	1050	13.34352701
240	75	1125	13.96534149
240	75	1200	14.45463812
240	75	1275	14.94393476
240	75	1350	15.42303772
240	75	1425	15.89194699
240	75	1500	16.36085627
240	75	1575	16.81957187
240	75	1650	17.27828746
240	75	1725	17.70642202
240	75	1800	18.09378186
240	75	1875	18.53211009
240	75	1950	19.18450561
240	75	2025	19.62283384
240	75	2100	20.06116208
240	75	2175	20.48929664
240	75	2250	20.91743119
240	150	75	2.51783894
240	150	150	2.55861366
240	150	225	2.589194699
240	150	300	16.29969419
240	150	375	18.13455657
240	150	450	19.36799185
240	150	525	20.17329256
240	150	600	17.57390418
240	150	675	16.64627931
240	150	750	15.37206932
240	150	825	12.61977574
240	150	900	12.6401631
240	150	975	13.27217125
240	150	1050	13.80224261
240	150	1125	14.30173293
240	150	1200	14.79102956
240	150	1275	15.27013252
240	150	1350	15.73904179
240	150	1425	16.41182467
240	150	1500	16.67686035
240	150	1575	17.12538226
240	150	1650	17.5637105
240	150	1725	17.95107034
240	150	1800	18.59327217
240	150	1875	19.05198777
240	150	1950	19.490316
240	150	2025	19.91845056
240	150	2100	20.3567788
240	150	2175	20.78491335
240	150	2250	21.20285423
240	225	75	2.874617737
240	225	150	2.915392457
240	225	225	2.945973496
240	225	300	16.45259939
240	225	375	18.46075433
240	225	450	19.42915392
240	225	525	20.3058104
240	225	600	17.85932722
240	225	675	17.27828746
240	225	750	15.2293578
240	225	825	12.95616718
240	225	900	13.11926606
240	225	975	13.62895005
240	225	1050	14.12844037
240	225	1125	14.62793068
240	225	1200	15.13761468
240	225	1275	15.5861366
240	225	1350	16.05504587
240	225	1425	16.52395515
240	225	1500	16.97247706
240	225	1575	17.42099898
240	225	1650	17.79816514
240	225	1725	18.23649337
240	225	1800	18.89908257
240	225	1875	19.33741081
240	225	1950	19.77573904
240	225	2025	20.2038736
240	225	2100	20.63200815
240	225	2175	21.04994903
240	225	2250	21.47808359
240	300	75	18.69520897
240	300	150	20.07135576
240	300	225	20.19367992
240	300	300	18.53211009
240	300	375	17.02344546
240	300	450	14.54638124
240	300	525	12.32415902
240	300	600	11.52905199
240	300	675	11.91641182
240	300	750	12.4362895
240	300	825	13.01732926
240	300	900	13.84301733
240	300	975	14.02650357
240	300	1050	14.50560652
240	300	1125	14.98470948
240	300	1200	15.45361876
240	300	1275	15.91233435
240	300	1350	16.38124363
240	300	1425	16.85015291
240	300	1500	17.3088685
240	300	1575	17.72680938
240	300	1650	18.21610601
240	300	1725	18.77675841
240	300	1800	19.24566769
240	300	1875	19.6941896
